id,titulo,imagen,imagenes,categoria_id,categoria_nombre,subcategoria_id,subcategoria_nombre,producto_descripcion,precio
K-CAT-INS-PC-1/2-6.5CM,INSERTO 1/2 DE 6.5CMS,https://kossino.com/wp-content/uploads/2023/01/1-2-6cm.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/2,INSERTOS DE POLICARBONATO 1/2,"MEDIDA: 32.5 X 26.5 X 6.5CM

PESO: 390g

CAPACIDAD: 3.9 litros

MATERIAL: Policarbonato",63
K-CAT-INS-PC-1/2-10CM,INSERTO 1/2 DE 10CMS,https://kossino.com/wp-content/uploads/2023/01/1-2-10cm-600x600.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/2,INSERTOS DE POLICARBONATO 1/2,"MEDIDA: 32.5 X 26.5 X 10CM

PESO: 500g

CAPACIDAD: 5.9 litros

MATERIAL: Policarbonato",79
K-CAT-INS-PC-1/2-15CM,INSERTO 1/2 DE 15CMS,https://kossino.com/wp-content/uploads/2023/01/1-2-15cm-600x600.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/2,INSERTOS DE POLICARBONATO 1/2,"MEDIDA: 32.5 X 26.5 X 15CM

PESO: 600g

CAPACIDAD: 8.9 litros

MATERIAL: Policarbonato",105
K-CAT-INS-PC-LID-1/3,TAPADERA PARA INSERTO 1/3,https://kossino.com/wp-content/uploads/2023/01/1-3-1.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/3,INSERTOS DE POLICARBONATO 1/3,"MEDIDA: 32.5 X 17.5CM

PESO: 150g

MATERIAL: Policarbonato",35
K-CAT-INS-PC-1/3-6.5CM,INSERTO 1/3 DE 6.5CM,https://kossino.com/wp-content/uploads/2023/01/1-3-10cm.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/3,INSERTOS DE POLICARBONATO 1/3,"MEDIDA: 32.5 X 17.5 X 6.5CM

PESO: 280g

CAPACIDAD: 2.4 litros

MATERIAL: Policarbonato",52
K-CAT-INS-PC-1/3-10CM,INSERTO 1/3 DE 10CMS,https://kossino.com/wp-content/uploads/2023/01/1-3-10cm-1-600x600.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/3,INSERTOS DE POLICARBONATO 1/3,"MEDIDA: 32.5 X 17.5 X 10CM

PESO: 370g

CAPACIDAD: 3.6 litros

MATERIAL: Policarbonato",65
K-CAT-INS-PC-1/3-15CM,INSERTO 1/3 DE 15CMS,https://kossino.com/wp-content/uploads/2023/01/1-3-15cm.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/3,INSERTOS DE POLICARBONATO 1/3,"MEDIDA: 32.5 X 17.5 X 15CM

PESO: 490g

CAPACIDAD: 5.3 litros

MATERIAL: Policarbonato",79
K-CAT-INS-PC-1/4-6.5CM,INSERTO 1/4 DE 6.5CMS,https://kossino.com/wp-content/uploads/2023/01/1-4-6cm-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/4,INSERTOS DE POLICARBONATO 1/4,"MEDIDA: 26.5 X 160 X 6.5CM

PESO: 250g

CAPACIDAD: 1.7 litros

MATERIAL: Policarbonato",32
K-CAT-INS-PC-1/4-10CM,INSERTO 1/4 DE 10CMS (AGOTADO),https://kossino.com/wp-content/uploads/2023/01/1-4-10cm-600x600.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/4,INSERTOS DE POLICARBONATO 1/4,"MEDIDA: 26.5 X 160 X 10CM

PESO: 280g

CAPACIDAD: 2.5 litros

MATERIAL: Policarbonato",39
K-CAT-INS-PC-1/4-15CM,INSERTO 1/4 DE 15CMS,https://kossino.com/wp-content/uploads/2023/01/1-4-15cm-600x600.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/4,INSERTOS DE POLICARBONATO 1/4,"MEDIDA: 26.5 X 160 X 15CM

PESO: 360g

CAPACIDAD: 3.7 litros

MATERIAL: Policarbonato",43
K-CAT-INS-PC-LID-1/9,TAPADERA PARA INSERTO 1/9,https://kossino.com/wp-content/uploads/2023/01/1-9-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/9,INSERTOS DE POLICARBONATO 1/9,"MEDIDA: 17.5 X 11.0CM

PESO: 80g

MATERIAL: Policarbonato",15
K-CAT-INS-PC-RANU-1/9,TAPADERA RANURADA PARA 1/9,https://kossino.com/wp-content/uploads/2023/12/2010132-removebg-preview.png,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/9,INSERTOS DE POLICARBONATO 1/9,"MEDIDAS: 17.6 X 10.8cm

MATERIAL: Policarbonato",15
K-CAT-INS-PC-1/9-6.5CM,INSERTO 1/9 DE 6.5CMS,https://kossino.com/wp-content/uploads/2023/01/1-9-6cm.webp,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/9,INSERTOS DE POLICARBONATO 1/9,"MEDIDA: 17.5 X 11.0 X 6.5CM

PESO: 110g

CAPACIDAD: 0.57 litros

MATERIAL: Policarbonato",19
K-CAT-INS-PC-1/9-10CM,INSERTO 1/9 DE 10CMS,https://kossino.com/wp-content/uploads/2023/01/1-9-10cm-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/9,INSERTOS DE POLICARBONATO 1/9,"MEDIDA: 17.5 X 11.0 X 10CM

PESO: 140g

CAPACIDAD: 0.85 litros

MATERIAL: Policarbonato",25
K-CAT-INS-PC-LID-1/4,TAPADERA PARA INSERTO 1/4,https://kossino.com/wp-content/uploads/2023/01/1-4-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/4,TAPADERA INSERTOS DE POLICARBONATO 1/4,"MEDIDA: 26.5 X 16CM

PESO: 100g

MATERIAL: Policarbonato",25
K-CAT-INS-PC-RANU-1/4,TAPADERA RANURADA PARA 1/4,https://kossino.com/wp-content/uploads/2023/12/2581132.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/4,TAPADERA INSERTOS DE POLICARBONATO 1/4,"MEDIDAS: 26.5 X 16.2cm

MATERIAL: Policarbonato",30
K-CAT-INS-PC-LID-1/6,TAPADERA PARA INSERTO 1/6,https://kossino.com/wp-content/uploads/2023/01/1-6-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDA: 17.5 X 160CM

PESO: 100g

MATERIAL: Policarbonato",20
K-CAT-INS-PC-RANU-1/6,TAPADERA RANURADA DE 1/6,https://kossino.com/wp-content/uploads/2023/12/2037831-removebg-preview.png,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDAS: 17.6 X 16.2cm

MATERIAL: Policarbonato",20
K-CAT-INS-PC-FLIP-1/6,TAPADERA FLIP PARA 1/6,https://kossino.com/wp-content/uploads/2023/12/61Eh1QwFqeL._AC_UF8941000_QL80_-600x551.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDAS: 17.6 x 16.2cm

MATERIAL: Policarbonato",30
K-CAT-INS-PC-1/6-6.5CM,INSERTO 1/6 DE 6.5CMS,https://kossino.com/wp-content/uploads/2023/01/1-6-6cm-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDA: 17.5 X 163 X 6.5CM

PESO: 150g

CAPACIDAD: 1.0 litros

MATERIAL: Policarbonato",27
K-CAT-INS-PC-1/6-10CM,INSERTO 1/6 DE 10CMS,https://kossino.com/wp-content/uploads/2023/01/1-6-4p-1-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDA: 17.5 X 163 X 10CM

PESO: 190g

CAPACIDAD: 1.5 litros

MATERIAL: Policarbonato",33
K-CAT-INS-PC-1/6-15CM,INSERTO 1/6 DE 15CMS,https://kossino.com/wp-content/uploads/2023/01/1-6-15cm-600x600.jpg,,INSERTOS,INSERTOS,INSERTOS_DE_POLICARBONATO_1/6,TAPADERA INSERTOS DE POLICARBONATO 1/6,"MEDIDA: 17.5 X 163 X 15CM

PESO: 240g

CAPACIDAD: 2.2 litros

MATERIAL: Policarbonato",39
K-LIMP-SPRAY-AZUL,ATOMIZADOR AZUL DE 750ML,https://kossino.com/wp-content/uploads/2023/12/images-1-6.jpeg,,LIMPIEZA,LIMPIEZA,ATOMIZADORES,ATOMIZADORES,CAPACIDAD: 750ml,20
K-LIMP-SPRAY-ROJO,ATOMIZADOR ROJO DE 750ML,https://kossino.com/wp-content/uploads/2023/12/2568046-300x300.jpg,,LIMPIEZA,LIMPIEZA,ATOMIZADORES,ATOMIZADORES,CAPACIDAD: 750ml,20
 K-LIMP-TRASH-SLIM-30L,BASURERO SLIM CON TAPA DE 30L,https://kossino.com/wp-content/uploads/2025/02/51oR6WNHXL-600x600.jpg,,LIMPIEZA,LIMPIEZA,BASUREROS,BASUREROS,"CAPACIDAD: 30lt / 8 galones

MATERIAL: Plástico",125
K-LIMP-TRASH-SLIM-65L,BASURERO SLIM CON TAPA DE 65L,https://kossino.com/wp-content/uploads/2025/02/2149300.webp,,LIMPIEZA,LIMPIEZA,BASUREROS,BASUREROS,"CAPACIDAD: 65lt / 17 galones

MATERIAL: Plástico",195
K-LIMP-TRASH-SLIM-90L,BASURERO SLIM CON TAPA DE 90L,https://kossino.com/wp-content/uploads/2025/02/2149300.webp,,LIMPIEZA,LIMPIEZA,BASUREROS,BASUREROS,"CAPACIDAD: 90lt / 24 galones

MATERIAL: Plástico",225
K-LIMP-CUBETA-3QT-AMA,CUBETA AMARILLA DE 3QT,https://kossino.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-1.28.49-PM-600x588.jpeg,,LIMPIEZA,LIMPIEZA,CUBETAS,CUBETAS,"CAPACIDAD: 3QT / 2.5L

COLOR: Amarillo

MATERIAL: Poliestireno",30
K-LIMP-CUBETA-3QT-RED,CUBETA ROJA DE 3QT,https://kossino.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-1.28.49-PM-2-600x588.jpeg,,LIMPIEZA,LIMPIEZA,CUBETAS,CUBETAS,"CAPACIDAD: 3QT / 2.5L

COLOR: Roja

MATERIAL: Poliestireno",30
CUBETA VERDE DE 3QT,CUBETA VERDE DE 3QT,https://kossino.com/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-09-at-1.28.49-PM-1-1-600x588.jpeg,,LIMPIEZA,LIMPIEZA,CUBETAS,CUBETAS,"CAPACIDAD: 3QT / 2.5L

COLOR: Verde

MATERIAL: Poliestireno",30
K-LIMP-CUBETA-32L,CUBETA CON ESCURRIDOR DE 32LT,https://kossino.com/wp-content/uploads/2023/12/2534801.jpg,,LIMPIEZA,LIMPIEZA,CUBETAS,CUBETAS,CAPACIDAD: 32lt,650
K-LIMP-MOPA-KIT,KIT DE MOPA AMARILLA,https://kossino.com/wp-content/uploads/2023/12/images.png,,LIMPIEZA,LIMPIEZA,KITS,KITS,"Palo de 1.25mts y mopa de 250g

Incluye mopa y palo",99
K-LIMP-MOPA-REP-AMA,REPUESTO PARA MOPA,https://kossino.com/wp-content/uploads/2023/12/images-7.jpeg,,LIMPIEZA,LIMPIEZA,KITS,KITS,PESO: Mopa de 250g,39
K-LIMP-ESCOBA,ESCOBA DE SERVICIO,https://kossino.com/wp-content/uploads/2023/12/RWT0515-2-LR-600x600.webp,,LIMPIEZA,LIMPIEZA,KITS,KITS,MATERIAL: Plástico,79
K-LIMP-RECOGEDOR,RECOGEDOR DE SERVICIO,https://kossino.com/wp-content/uploads/2023/12/8145_5592_large-300x300.jpg,,LIMPIEZA,LIMPIEZA,KITS,KITS,MATERIAL: Plástico,129
K-LIMP-CEPILLO-WHT,CEPILLO DE LIMPIEZA,https://kossino.com/wp-content/uploads/2024/11/51w7vL7AWL._AC_UF8941000_QL80_.jpg,,LIMPIEZA,LIMPIEZA,KITS,KITS,MEDIDAS: 14X6cm,39
K-LIMP-CEPILLO-UÑAS,CEPILLO DOBLE LADO PARA UÑAS Y MANOS,https://kossino.com/wp-content/uploads/2025/09/cepillo-para-limpieza-de-unas.webp-1.webp,,LIMPIEZA,LIMPIEZA,KITS,KITS,El cepillo doble lado para uñas y manos es ideal para mantener una higiene impecable en el uso diario.,15
K-LIMP-GABACHA-LAVADO,GABACHA DE VINILO PARA LAVAVAJILLAS,https://kossino.com/wp-content/uploads/2025/09/gabacha-de-lavado.webp-1.webp,,LIMPIEZA,LIMPIEZA,KITS,KITS,"La gabacha de vinilo para lavavajillas ofrece protección confiable contra agua, jabón y residuos durante la limpieza de utensilios. ",39
K-LIMP-SQUEEGEE-25,SQUEEGUEE DE HULE MANUAL,https://kossino.com/wp-content/uploads/2023/12/30738564_L-600x600.jpg,,LIMPIEZA,LIMPIEZA,KITS,KITS,MEDIDAS: 25cm de mango,49
K-LIMP-SQUEEGEE-55,SQUEEGEE PARA PISO DE 55CM,https://kossino.com/wp-content/uploads/2024/11/2626028.webp,,LIMPIEZA,LIMPIEZA,KITS,KITS,MEDIDAS: 140X55cm,179
K-LIMP-CADDY,CADDY DE ACCESORIOS,https://kossino.com/wp-content/uploads/2023/12/RWT0467-3-LR-600x600.webp,,LIMPIEZA,LIMPIEZA,ORGANIZADORES,ORGANIZADORES,MATERIAL: Plástico,99
K-LIMP-STAND-MOJADO,SEÑALIZADOR DE PISO MOJADOPISO MOJADO,https://kossino.com/wp-content/uploads/2023/12/535448-scaled-1-600x600.jpg,,LIMPIEZA,LIMPIEZA,SEÑALIZADOR,SEÑALIZADOR,MATERIAL: Polipropileno,75
K-LIFE-TABLE-81031,MESA COCTELERA PLEGABLE DE 33″ MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/08/81031-1.webp,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,MESA,MESA COCTELERA PLEGABLE DE 33″ MARCA LIFETIME,"Altura estándar de coctelera (110 cm)
Diámetro de 33 pulgadas (84 cm)
Diseño plegable
Marca Lifetime",375
K-LIFE-TABLE-80471,MESA RECTANGULAR DE 6 PIES PLEGABLE MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/02/80471-3.webp,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,MESA,MESA RECTANGULAR DE 6 PIES PLEGABLE MARCA LIFETIME,"DIMENSIONES: 183 x 76 x 73.5cm

Largo de 6 pies (183 cm)
Marca Lifetime
Superficie resistente
Diseño plegable
Uso en interiores y exteriores",549
K-LIFE-TABLE-80679,MESA RECTANGULAR DE 6 PIES SÓLIDA MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/02/80679-3-1.webp,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,MESA,MESA RECTANGULAR DE 6 PIES SÓLIDA MARCA LIFETIME,"DIMENSIONES: 183 x 76 x 73.5cm

Marca Lifetime
Superficie sólida y resistente
Uso en interiores y exteriores
Diseño robusto",499
K-LIFE-TABLE-81089,MESA RECTANGULAR DE 8 PIES SÓLIDA MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/02/81089.webp,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,MESA,MESA RECTANGULAR DE 8 PIES SÓLIDA MARCA LIFETIME,"DIMENSIONES: 243 x 76 x 73.5cm

Largo de 8 pies (244 cm)
Marca Lifetime
Material sólido
Uso en interiores y exteriores
Diseño práctico",750
K-LIFE-SILLA-80739,SILLA PLEGABLE MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/01/80739-1-1-600x600.jpg,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,SILLA,SILLA PLEGABLE MARCA LIFETIME,"PESO: 9.2lb
DIMENSIONES: 55.5 x 48.6 x 83.7cm

Diseño plegable y ligero
Marca Lifetime
Estructura de acero resistente
Asiento y respaldo de polietileno",275
K-LIFE-TABLE-81003,TABLERO REDONDO DE 60″ MARCA LIFETIME,https://kossino.com/wp-content/uploads/2025/02/81003-4.webp,,MESAS_Y_SILLAS_LIFETIME,MESAS Y SILLAS LIFETIME,MESA,TABLERO REDONDO DE 60″ MARCA LIFETIME,"DIMENSIONES: 152.4 x 73.7cm

Marca Lifetime
Material resistente
Uso en interiores y exteriores
Diseño práctico",999
K-VAJ-BAJAPLATO-W02,BAJA PLATOS PLASTICO BLANCO CLASICO DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/BAJA-PLATO-PLASTICO-BLANCO-CLASICO-DE-33CM.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-W04,BAJA PLATOS PLASTICO BLANCO ELEGANTE DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/BAJA_PLATO_PLASTICO_BLANCO_ELEGANTE_DE_33CM_1-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-W03,BAJA PLATOS PLASTICO BLANCO FLORAL DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/BAJA-PLATO-PLASTICO-BLANCO-FLORAL-DE-33CM-600x600.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-W01,BAJA PLATOS PLASTICO BLANCO VINTAGE DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-10-06_at_8.49.19_AM-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-C01,BAJA PLATOS PLASTICO CAFE CAMPESTRE DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.11.02_AM-removebg-preview.png,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-G42/2,BAJA PLATOS PLASTICO VERDE COLONIAL DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.09.48_AM-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
 K-VAJ-BAJAPLATO-N02,BAJA PLATOS PLASTICO DORADO NATIVIDAD DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.09.47_AM__1_-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-N03,BAJA PLATOS PLASTICO ROJO NATIVIDAD DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.18.55_AM-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-N01,BAJA PLATOS PLASTICO PLATEADO NATIVIDAD DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.18.56_AM-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-F18,BAJA PLATOS PLASTICO TRANSPARENTE PUNTOS DORADOS DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/baja-plato-transparente-puntos-dorados.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-F54/2,BAJA PLATOS PLASTICO DORADO SOL DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/02_105935797_SI_11-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-B01,BAJA PLATOS PLASTICO NEGRO ELEGANTE DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/WhatsApp_Image_2025-09-24_at_9.09.47_AM-removebg-preview.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-VAJ-BAJAPLATO-G41,BAJA PLATOS PLASTICO PLATEADO LUNAR DE 33 CM,https://kossino.com/wp-content/uploads/2025/09/BAJA-PLATO-PLASTICO-PLATEADO-LUNAR-DE-33CM.webp,,SOBREMESA,SOBREMESA,BAJA_PLATOS,BAJA PLATOS,"Diámetro de 33 cm
Material plástico resistente",25
K-BAR-MIXER-2L-VERDE,BOTELLA MIXER VERDE DE 2L,https://kossino.com/wp-content/uploads/2024/11/RWT0496G-1-LR-600x600.webp,,BAR,BAR,ACCESORIOS_PARA_BARRA,ACCESORIOS PARA BARRA,"ALTURA: 35CM

CAPACIDAD: 2.0 litros

MATERIAL: Plastico y poliestireno",45
K-BAR-MIXER-2.5L-AMA,BOTELLA MIXER AMARILLA DE 2.5L,https://kossino.com/wp-content/uploads/2023/01/RWT0497Y-1-LR-600x600.webp,,BAR,BAR,ACCESORIOS_PARA_BARRA,ACCESORIOS PARA BARRA,"ALTURA: 38CM

CAPACIDAD: 2.0 litros

MATERIAL: Plastico y poliestireno",49
K-BAR-MIXER-2.5L-NAR,BOTELLA MIXER NARANJA DE 2.5L,https://kossino.com/wp-content/uploads/2024/11/RWT0497T-1-LR-600x600.webp,,BAR,BAR,ACCESORIOS_PARA_BARRA,ACCESORIOS PARA BARRA,"ALTURA: 38CM

CAPACIDAD: 2.0 litros

MATERIAL: Plastico y poliestireno",49
K-BAR-MIXER-2.5L-ROJO,BOTELLA MIXER ROJA DE 2.5L,https://kossino.com/wp-content/uploads/2024/11/RWT0497R-1-LR-600x600.webp,,BAR,BAR,ACCESORIOS_PARA_BARRA,ACCESORIOS PARA BARRA,"ALTURA: 38CM

CAPACIDAD: 2.0 litros

MATERIAL: Plastico y poliestireno",49
K-BAR-MIXER-2.5L-VERDE,BOTELLA MIXER VERDE DE 2.5L,https://kossino.com/wp-content/uploads/2024/11/RWT0497G-1-LR-600x600.webp,,BAR,BAR,ACCESORIOS_PARA_BARRA,ACCESORIOS PARA BARRA,"ALTURA: 38CM

CAPACIDAD: 2.0 litros

MATERIAL: Plastico y poliestireno",49
K-DISPEN-TEA-POR-750,TETERA DE PORCELANA DE 24OZ,https://kossino.com/wp-content/uploads/2024/04/DSCF6394.webp,,DISPENSADORES,DISPENSADORES,CAFETERAS_Y_TETERAS,CAFETERAS Y TETERAS,"CAPACIDAD: 24oz / 750ml

MATERIAL: Porcelana",79
K-DISPEN-TEA-SS-12OZ,TETERA DE ACERO INOX. DE 12OZ,https://kossino.com/wp-content/uploads/2024/01/1.5L-48.0fl-oz-Stainless-Steel-Tea-Pot-M11057-600x600-1.jpg,,DISPENSADORES,DISPENSADORES,CAFETERAS_Y_TETERAS,CAFETERAS Y TETERAS,"CAPACIDAD: 12oz

MATERIAL: Acero inoxidable 201",55
K-DISPEN-TEA-SS-20OZ,TETERA DE ACERO INOX. DE 20OZ,https://kossino.com/wp-content/uploads/2024/01/1.5L-48.0fl-oz-Stainless-Steel-Tea-Pot-M11057-600x600-1.jpg,,DISPENSADORES,DISPENSADORES,CAFETERAS_Y_TETERAS,CAFETERAS Y TETERAS,"CAPACIDAD: 20oz

MATERIAL: Acero inoxidable 201",69
K-DISPEN-TEA-VID-1050,TETERA DE VIDRIO DE 1.05LTS (AGOTADO),https://kossino.com/wp-content/uploads/2024/01/thermo-glass-tea-pot-32-fl-oz-high-temperature-and-shock-resistant-by-wilmax-porcelain-907633-600x600.jpg,,DISPENSADORES,DISPENSADORES,CAFETERAS_Y_TETERAS,CAFETERAS Y TETERAS,"CAPACIDAD: 1.05 litros

MATERIAL: Borosilicato",69
K-DISPEN-TEA-VID-1900,TETERA DE VIDRIO DE 1.9LTS,https://kossino.com/wp-content/uploads/2024/01/teakettle1200_95c60408-08cb-4d90-981b-e8edbaa5c1ad_1200x1200_crop_center-600x600.webp,,DISPENSADORES,DISPENSADORES,CAFETERAS_Y_TETERAS,CAFETERAS Y TETERAS,"CAPACIDAD: 1.05 litros

MATERIAL: Borosilicato",89
K-VAJ-ALTER-SALAD-7,BOWL PLANO 7″ LÍNEA ALTER,https://kossino.com/wp-content/uploads/2025/09/ae3534b3b6b05dd7970490384ab3f036-600x600.webp,,SOBREMESA,SOBREMESA,VAJILLA_ALTER,VAJILLA ALTER,"MATERIAL: Porcelana

MEDIDAS: 7″ / 17.75cm",45
K-VAJ-ALTER-SALAD-9,BOWL PLANO 9″ LÍNEA ALTER,https://kossino.com/wp-content/uploads/2025/09/ae3534b3b6b05dd7970490384ab3f036.webp,,SOBREMESA,SOBREMESA,VAJILLA_ALTER,VAJILLA ALTER,"MATERIAL: Porcelana

MEDIDAS: 9″ / 22.8cm",59
